GMT TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
2006-09-14,1.11896,1.11974,1.11202,1.11829,176920.5469
2006-09-15,1.11803,1.12194,1.11685,1.11924,165184.9531
2006-09-17,1.11890,1.11977,1.11819,1.11871,14164.5
2006-09-18,1.11871,1.12195,1.11593,1.11738,173422.1094
2006-09-19,1.11739,1.12849,1.11703,1.12773,170704.0156
2006-09-20,1.12767,1.12936,1.12537,1.12803,172946.2656
2006-09-21,1.12803,1.12845,1.11624,1.11990,176120.6094
2006-09-22,1.11992,1.12039,1.11187,1.11728,163977.4844
2006-09-24,1.11696,1.11773,1.11665,1.11698,22715.8008
2006-09-25,1.11700,1.11890,1.11405,1.11635,176754.6719
2006-09-26,1.11623,1.11811,1.11235,1.11354,171215.3438
2006-09-27,1.11343,1.11637,1.10888,1.11150,173157.7656
2006-09-28,1.11136,1.11240,1.10850,1.11036,172254.7344
2006-09-29,1.11033,1.11885,1.10983,1.11655,166157.0469
2006-10-01,1.11626,1.11859,1.11626,1.11740,14605.5
2006-10-02,1.11733,1.12180,1.11443,1.11564,169933.3438
2006-10-03,1.11553,1.12260,1.11451,1.12190,171435.4063
2006-10-04,1.12178,1.13029,1.12142,1.12405,177735.4844
2006-10-05,1.12404,1.12860,1.12366,1.12685,174824.0625
2006-10-06,1.12678,1.12815,1.11988,1.12600,163015.5313
2006-10-08,1.12545,1.12652,1.12520,1.12605,15340.5996
2006-10-09,1.12615,1.12629,1.12105,1.12354,166546.2656
2006-10-10,1.12346,1.13401,1.12337,1.13322,171551.9375
2006-10-11,1.13324,1.13839,1.13276,1.13821,172471.3906
2006-10-12,1.13813,1.13825,1.13260,1.13414,171927.3438
2006-10-13,1.13414,1.13812,1.13203,1.13691,165449.75
2006-10-15,1.13665,1.13741,1.13609,1.13650,16044.9004
2006-10-16,1.13642,1.13905,1.13461,1.13730,174839.5469
2006-10-17,1.13723,1.14122,1.13475,1.14000,171152.8906
2006-10-18,1.13997,1.14108,1.13505,1.13545,168814.125
2006-10-19,1.13541,1.13698,1.12602,1.12824,171526.4531
2006-10-20,1.12813,1.12869,1.12026,1.12428,166633.5781
2006-10-22,1.12398,1.12539,1.12360,1.12506,13994
2006-10-23,1.12506,1.12867,1.12407,1.12836,170135.0625
2006-10-24,1.12840,1.13191,1.12460,1.12720,172547.1875
2006-10-25,1.12714,1.12855,1.12297,1.12340,167547.8281
2006-10-26,1.12330,1.13056,1.12113,1.12290,171958.6406
2006-10-27,1.12238,1.12592,1.11746,1.11895,163478.0938
2006-10-29,1.11856,1.11990,1.11844,1.11890,16408.8008
2006-10-30,1.11893,1.12639,1.11768,1.12534,168727.2188
2006-10-31,1.12532,1.12871,1.12000,1.12141,169652.7031
2006-11-01,1.12143,1.13502,1.12083,1.13216,175919.9688
2006-11-02,1.13213,1.13717,1.13001,1.13305,169477.9688
2006-11-03,1.13293,1.13532,1.12757,1.12970,161373.2656
2006-11-05,1.12923,1.12971,1.12852,1.12898,15438.7998
2006-11-06,1.12893,1.13616,1.12841,1.12963,170266.375
2006-11-07,1.12959,1.13061,1.12560,1.12982,171202.9375
2006-11-08,1.12973,1.13250,1.12650,1.12892,170326.625
2006-11-09,1.12885,1.13322,1.12782,1.12830,166019.3125
2006-11-10,1.12830,1.13223,1.12624,1.13180,163059.4063
2006-11-12,1.13125,1.13176,1.13008,1.13070,15243.2002
2006-11-13,1.13063,1.13965,1.13023,1.13664,170128.9375
2006-11-14,1.13647,1.14024,1.13443,1.13731,170332.9531
2006-11-15,1.13750,1.14266,1.13589,1.13876,171920.1094
2006-11-16,1.13863,1.14253,1.13647,1.14200,166719.8125
2006-11-17,1.14193,1.14745,1.14042,1.14566,165361.0313
2006-11-19,1.14612,1.14673,1.14546,1.14610,15540.5996
2006-11-20,1.14584,1.14829,1.14214,1.14580,167631.375
2006-11-21,1.14588,1.14926,1.14434,1.14584,169604.75
2006-11-22,1.14588,1.14617,1.13799,1.14194,170497.125
2006-11-23,1.14195,1.14255,1.13933,1.14186,169324.7344
2006-11-24,1.14183,1.14261,1.13049,1.13482,160594.6563
2006-11-26,1.13414,1.13414,1.13086,1.13280,16272.7998
2006-11-27,1.13273,1.13488,1.13028,1.13273,170544.0156
2006-11-28,1.13264,1.13339,1.12857,1.12966,168943.6094
2006-11-29,1.12968,1.13945,1.12968,1.13856,170433.1875
2006-11-30,1.13876,1.14347,1.13639,1.14148,167233.6719
2006-12-01,1.14143,1.14653,1.13700,1.14459,165139.3125
2006-12-03,1.14412,1.14472,1.14262,1.14290,15355.2998
2006-12-04,1.14264,1.14753,1.13963,1.14038,170788.4531
2006-12-05,1.14040,1.14324,1.13791,1.14240,170137.7344
2006-12-06,1.14233,1.14861,1.13948,1.14753,174616.875
2006-12-07,1.14750,1.14995,1.14580,1.14968,173154.4375
2006-12-08,1.14958,1.15152,1.14465,1.14907,164231.9375
2006-12-10,1.14900,1.14939,1.14797,1.14876,15583.7002
2006-12-11,1.14873,1.15034,1.14648,1.14750,171466.5156
2006-12-12,1.14746,1.15540,1.14529,1.15200,168972.7344
2006-12-13,1.15191,1.15713,1.14975,1.15571,168097.625
2006-12-14,1.15563,1.15771,1.15353,1.15652,173696.9063
2006-12-15,1.15628,1.15877,1.15263,1.15748,160737.4063
2006-12-17,1.15732,1.15780,1.15684,1.15758,14723.5
2006-12-18,1.15753,1.15833,1.15309,1.15624,171248.2344
2006-12-19,1.15621,1.15774,1.15064,1.15134,172754.2031
2006-12-20,1.15123,1.15339,1.14297,1.14734,173187.7344
2006-12-21,1.14738,1.15620,1.14537,1.15493,172692.4063
2006-12-22,1.15489,1.15858,1.15198,1.15780,158234.0625
2006-12-24,1.15768,1.15889,1.15647,1.15767,20375.1992
2006-12-25,1.15763,1.15887,1.15594,1.15737,192547.2344
2006-12-26,1.15770,1.16231,1.15674,1.16137,178545.3125
2006-12-27,1.16124,1.16357,1.15974,1.16140,170972.1563
2006-12-28,1.16143,1.16177,1.15778,1.15989,170406.2656
2006-12-29,1.15982,1.16662,1.15819,1.16492,160507.2656
2006-12-31,1.16528,1.16578,1.16425,1.16455,21692.5996
2007-01-01,1.16475,1.16630,1.16334,1.16400,189677.9375
2007-01-02,1.16407,1.16581,1.16218,1.16470,184838.3125
2007-01-03,1.16460,1.17338,1.16366,1.17247,174570.1875
2007-01-04,1.17235,1.17768,1.17114,1.17736,170683.1563
2007-01-05,1.17734,1.17827,1.17173,1.17269,163724.9844
2007-01-07,1.17242,1.17337,1.17190,1.17313,15644.9004
2007-01-08,1.17307,1.17823,1.17205,1.17404,170162.0313
2007-01-09,1.17395,1.17946,1.17268,1.17622,171426.9375
2007-01-10,1.17613,1.17919,1.17322,1.17397,169362.4531
2007-01-11,1.17383,1.18002,1.16933,1.17787,174713.0156
2007-01-12,1.17780,1.17794,1.16806,1.17010,166057.125
2007-01-14,1.18575,1.21518,1.16786,1.16868,15898.5996
2007-01-15,1.16862,1.17038,1.16576,1.16770,171844.9531
2007-01-16,1.16813,1.17733,1.16439,1.17601,171544.1406
2007-01-17,1.17593,1.17686,1.17163,1.17212,173219.7188
2007-01-18,1.17208,1.17718,1.17130,1.17360,168727.9219
2007-01-19,1.17351,1.17531,1.16981,1.17202,161280.0625
2007-01-21,1.17178,1.17276,1.17156,1.17249,18859.4004
2007-01-22,1.17251,1.18344,1.17120,1.18094,174932.0313
2007-01-23,1.18078,1.18500,1.17872,1.18070,172313.6563
2007-01-24,1.18063,1.18343,1.17642,1.17858,173835.7344
2007-01-25,1.17856,1.18337,1.17298,1.18329,174021.9219
2007-01-26,1.18323,1.18414,1.17800,1.17955,164319.7031
2007-01-28,1.17909,1.17965,1.17834,1.17946,16224.5
2007-01-29,1.17943,1.18453,1.17882,1.18217,172083.4531
2007-01-30,1.18207,1.18407,1.17855,1.17904,170741.125
2007-01-31,1.17895,1.18429,1.17447,1.17519,174305.5625
2007-02-01,1.17511,1.18015,1.17354,1.17905,171505.5625
2007-02-02,1.17902,1.18685,1.17754,1.18392,160998.9531
2007-02-04,1.18424,1.18464,1.18250,1.18421,16842.1992
2007-02-05,1.18403,1.18630,1.18062,1.18108,176317.2188
2007-02-06,1.18107,1.18429,1.18084,1.18191,176873.1563
2007-02-07,1.18168,1.18585,1.18110,1.18476,176751.2656
2007-02-08,1.18453,1.18751,1.18170,1.18287,175054.1563
2007-02-09,1.18253,1.18495,1.17124,1.17188,167562.5469
2007-02-11,1.17217,1.17433,1.17217,1.17340,20883.9004
2007-02-12,1.17337,1.17649,1.17050,1.17547,194268.9063
2007-02-13,1.17533,1.17636,1.16566,1.16746,175014.3125
2007-02-14,1.16747,1.16876,1.16435,1.16582,177319.9531
2007-02-15,1.16571,1.16697,1.16172,1.16290,177696.3438
2007-02-16,1.16291,1.16534,1.16196,1.16295,165968.6563
2007-02-18,1.16248,1.16428,1.16248,1.16367,15123.2002
2007-02-19,1.16358,1.16580,1.16267,1.16449,175805.5156
2007-02-20,1.16436,1.17154,1.16315,1.16991,174826.5781
2007-02-21,1.16984,1.17103,1.15920,1.16020,175712.4531
2007-02-22,1.16005,1.16315,1.15895,1.16185,175026.3125
2007-02-23,1.16161,1.16261,1.15636,1.15935,165876.6406
2007-02-25,1.15911,1.15981,1.15772,1.15793,17092.8008
2007-02-26,1.15790,1.16110,1.15752,1.16000,173002.3438
2007-02-27,1.16003,1.16755,1.15868,1.16699,175641.0313
2007-02-28,1.16693,1.17359,1.16558,1.17004,174616.0781
2007-03-01,1.16999,1.17465,1.16693,1.17270,173655.875
2007-03-02,1.17263,1.17737,1.17055,1.17707,165163.625
2007-03-04,1.17652,1.19775,1.17544,1.17719,15717.2002
2007-03-05,1.17713,1.18232,1.17538,1.18038,176280.4063
2007-03-06,1.18040,1.18115,1.17295,1.17559,176714.1563
2007-03-07,1.17544,1.17960,1.17430,1.17772,175778.9531
2007-03-08,1.17765,1.18145,1.17639,1.17957,176850.3125
2007-03-09,1.17953,1.18084,1.17010,1.17216,166884.0781
2007-03-11,1.17203,1.17309,1.17131,1.17180,18556.3008
2007-03-12,1.17173,1.17313,1.16819,1.17069,178157.9063
2007-03-13,1.17075,1.17512,1.16789,1.17350,172667.9844
2007-03-14,1.17343,1.17758,1.17211,1.17575,171826.9531
2007-03-15,1.17566,1.17786,1.17314,1.17557,176050.5469
2007-03-16,1.17558,1.17717,1.17130,1.17587,163835.375
2007-03-18,1.17620,1.17726,1.17428,1.17600,37590.6016
2007-03-19,1.17605,1.17807,1.17407,1.17663,147689.2656
2007-03-20,1.17662,1.17862,1.15982,1.16003,175447.7188
2007-03-21,1.15976,1.16313,1.15323,1.15633,156740.125
2007-03-22,1.15633,1.15915,1.15545,1.15750,150898.5156
2007-03-23,1.15760,1.16101,1.15554,1.16040,144365.4688
2007-03-25,1.16045,1.16142,1.15878,1.16062,13126.2002
2007-03-26,1.16083,1.16356,1.15946,1.16092,150549.4531
2007-03-27,1.16085,1.16156,1.15531,1.15592,150726.0625
2007-03-28,1.15600,1.16076,1.15525,1.15883,152040.0156
2007-03-29,1.15912,1.16119,1.15678,1.15818,150569.7188
2007-03-30,1.15821,1.15907,1.14977,1.15315,203610.3438
2007-04-01,1.15315,1.15429,1.15077,1.15190,12352.5996
2007-04-02,1.15190,1.15705,1.15093,1.15560,264365.9375
2007-04-03,1.15555,1.15990,1.15485,1.15845,197381.2188
2007-04-04,1.15830,1.15940,1.15445,1.15870,142344.4688
2007-04-05,1.15851,1.15940,1.14860,1.15103,154935.4219
2007-04-06,1.15090,1.15335,1.14947,1.15029,82010.8047
2007-04-08,1.15046,1.15100,1.14981,1.15080,8650.4004
2007-04-09,1.15080,1.15310,1.14949,1.15300,96588.4688
2007-04-10,1.15272,1.15300,1.14570,1.14673,146376.5938
