GMT TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
2000-04-27,98.060,98.240,96.500,96.800,227762.2188
2000-04-28,100.380,98.830,96.570,98.600,276774.3438
2000-05-01,98.350,99.920,97.990,99.530,112439.5703
2000-05-02,99.590,99.780,98.030,98.680,216229.9531
2000-05-03,98.690,98.910,96.940,97.710,175867.0313
2000-05-04,97.650,97.730,96.110,96.190,360383.25
2000-05-05,96.200,97.550,95.720,97.350,190282.3594
2000-05-08,97.420,98.460,96.840,97.660,360383.25
2000-05-09,97.670,99.350,97.300,99.220,294072.7188
2000-05-10,99.220,99.860,98.730,98.910,369032.4375
2000-05-11,98.800,99.920,97.550,97.790,247943.6719
2000-05-12,97.740,100.060,97.070,99.350,343084.8438
2000-05-15,99.710,100.370,99.520,99.440,320020.3125
2000-05-16,98.880,99.490,98.450,98.730,250826.7344
2000-05-17,98.750,99.000,97.380,97.710,141270.2344
2000-05-18,97.670,97.880,96.910,97.100,325786.4688
2000-05-19,97.010,97.330,94.900,95.860,302721.9375
2000-05-22,96.120,97.170,95.840,96.660,268125.125
2000-05-23,96.680,97.740,96.270,96.520,112439.5703
2000-05-24,96.590,98.250,96.370,97.260,109556.5078
2000-05-25,97.250,98.060,96.760,98.010,147036.3594
2000-05-26,97.910,99.960,97.910,99.760,233528.3438
2000-05-29,99.820,99.900,99.090,99.160,147036.3594
2000-05-30,99.120,100.320,98.870,98.990,155685.5625
2000-05-31,99.010,101.110,98.940,100.810,132621.0313
2000-06-01,100.840,101.860,100.780,101.110,181633.1563
2000-06-02,101.110,102.470,100.770,101.980,149919.4375
2000-06-05,102.100,102.280,101.170,101.580,271008.2188
2000-06-06,101.720,102.150,100.820,100.920,201814.625
2000-06-07,100.910,101.770,100.630,101.330,268125.125
2000-06-08,101.290,102.370,100.760,100.990,201814.625
2000-06-09,101.040,102.090,101.000,101.940,219113.0156
2000-06-12,101.810,101.960,101.340,101.910,175867.0313
2000-06-13,101.910,102.790,101.690,102.470,279657.4063
2000-06-14,102.460,102.880,102.030,102.060,210463.8125
2000-06-15,102.050,102.340,100.840,101.500,242177.5469
2000-06-16,101.550,102.760,101.000,102.490,138387.1719
2000-06-19,102.520,102.780,101.230,101.240,95141.1797
2000-06-20,101.240,101.420,100.480,100.600,204697.6875
2000-06-21,100.600,100.700,99.500,99.670,314254.1875
2000-06-22,99.710,99.880,97.530,97.820,144153.2969
2000-06-23,97.810,98.300,97.570,98.000,135504.1094
2000-06-26,97.890,99.280,97.080,98.900,112439.5703
2000-06-27,98.890,99.700,98.770,99.560,291189.6563
2000-06-28,99.560,99.870,99.220,99.330,276774.3438
2000-06-29,99.330,100.240,98.720,100.060,308488.0625
2000-06-30,100.130,101.690,100.000,100.890,190282.3594
2000-07-03,100.910,101.460,100.270,100.420,198931.5469
2000-07-04,100.460,101.150,100.060,100.990,354617.125
2000-07-05,101.020,102.400,100.720,101.920,311371.125
2000-07-06,101.870,102.780,101.870,102.080,354617.125
2000-07-07,102.100,102.530,101.630,102.250,198931.5469
2000-07-10,102.230,102.400,101.550,102.150,221996.0781
2000-07-11,102.190,102.300,101.510,101.950,190282.3594
2000-07-12,101.900,102.640,101.670,101.740,138387.1719
2000-07-13,101.800,101.990,100.040,101.280,152802.5
2000-07-14,101.210,101.540,100.580,101.440,204697.6875
2000-07-17,101.040,102.060,100.730,101.110,273891.2813
2000-07-18,101.060,101.380,99.820,99.990,112439.5703
2000-07-19,100.010,100.250,99.290,100.070,314254.1875
2000-07-20,100.030,100.530,99.500,100.320,348851
2000-07-21,100.330,102.160,100.120,102.050,308488.0625
2000-07-24,101.790,102.020,101.390,101.520,250826.7344
2000-07-25,101.560,102.940,101.240,102.300,343084.8438
2000-07-26,102.310,103.300,102.300,102.940,345967.9063
2000-07-27,102.950,103.050,101.510,101.630,123971.8359
2000-07-28,101.650,101.950,101.010,101.150,366149.375
2000-07-31,101.200,101.830,100.720,101.270,167217.8281
2000-08-01,101.290,101.720,99.860,99.890,161451.7031
2000-08-02,99.890,100.080,99.200,99.430,135504.1094
2000-08-03,99.460,99.910,97.430,98.210,360383.25
2000-08-04,98.230,98.680,97.540,98.550,317137.25
2000-08-07,98.510,99.300,98.420,98.950,233528.3438
2000-08-08,98.890,99.150,97.620,97.950,184516.2188
2000-08-09,97.920,98.040,96.670,97.200,348851
2000-08-10,97.140,99.040,96.900,98.630,227762.2188
2000-08-11,98.590,99.390,97.920,97.870,196048.4844
2000-08-14,98.160,99.320,97.950,99.090,190282.3594
2000-08-15,99.050,99.920,99.030,99.450,118205.7031
2000-08-16,99.410,100.160,98.420,99.380,227762.2188
2000-08-17,99.410,99.600,98.860,99.420,184516.2188
2000-08-18,99.470,99.970,98.130,98.180,302721.9375
2000-08-21,98.170,98.350,97.510,97.970,221996.0781
2000-08-22,98.000,98.020,97.030,97.120,106673.4453
2000-08-23,97.120,97.190,95.410,96.560,345967.9063
2000-08-24,96.600,96.850,96.020,96.310,147036.3594
2000-08-25,96.360,96.850,95.960,96.260,334435.6563
2000-08-28,96.330,96.480,95.680,95.820,115322.6406
2000-08-29,95.820,96.180,94.610,94.640,187399.2969
2000-08-30,94.630,95.350,94.100,95.300,259475.9375
2000-08-31,95.300,95.600,94.350,94.750,118205.7031
2000-09-01,94.770,95.370,94.400,95.220,317137.25
2000-09-04,95.330,95.590,94.690,95.100,308488.0625
2000-09-05,95.060,95.580,93.700,94.130,288306.5938
2000-09-06,94.100,94.230,91.880,92.070,184516.2188
2000-09-07,92.160,92.660,90.980,91.700,98024.2422
2000-09-08,91.700,92.540,91.480,91.920,322903.4063
2000-09-11,91.920,92.830,90.880,91.050,256592.875
2000-09-12,91.120,92.970,90.850,92.180,187399.2969
2000-09-13,92.170,93.090,91.930,92.120,138387.1719
2000-09-14,92.030,93.460,91.720,92.900,247943.6719
2000-09-15,92.860,93.490,91.380,91.360,369032.4375
2000-09-18,91.350,91.710,91.000,91.280,115322.6406
2000-09-19,91.290,91.520,90.700,90.990,322903.4063
2000-09-20,91.030,91.410,90.070,90.430,132621.0313
2000-09-21,90.450,91.840,90.150,91.720,132621.0313
2000-09-22,91.680,96.460,91.430,94.570,126854.9063
2000-09-25,94.930,95.310,93.660,94.160,149919.4375
2000-09-26,94.220,95.080,93.640,94.940,273891.2813
2000-09-27,94.920,95.660,94.290,94.710,149919.4375
2000-09-28,94.720,95.400,94.390,94.570,121088.7734
2000-09-29,94.570,95.590,94.400,95.530,311371.125
2000-10-02,95.580,96.020,95.380,95.280,230645.2813
2000-10-03,95.440,95.620,94.880,95.280,129737.9688
2000-10-04,95.300,95.700,95.100,95.490,371915.5
2000-10-05,95.490,96.000,94.800,94.810,187399.2969
2000-10-06,94.850,95.160,94.340,94.520,328669.5313
2000-10-09,94.510,94.930,94.330,94.410,164334.7656
2000-10-10,94.350,94.730,93.670,93.850,181633.1563
2000-10-11,93.940,94.490,93.150,93.200,190282.3594
2000-10-12,93.150,93.570,92.670,92.780,121088.7734
2000-10-13,92.870,93.400,91.830,92.330,380564.7188
2000-10-16,92.130,92.430,91.600,91.870,247943.6719
2000-10-17,91.830,92.450,91.470,92.240,311371.125
2000-10-18,92.210,92.610,89.580,90.300,262359
2000-10-19,90.330,91.490,90.330,91.350,340201.7813
2000-10-20,91.350,92.160,90.950,91.680,167217.8281
2000-10-23,91.640,91.710,90.420,90.390,184516.2188
2000-10-24,90.410,90.990,90.050,90.030,141270.2344
2000-10-25,94.350,90.630,89.010,89.420,273891.2813
2000-10-26,89.430,90.130,88.960,89.910,149919.4375
2000-10-27,89.910,91.540,89.770,91.040,115322.6406
2000-10-30,91.400,92.620,91.280,91.520,371915.5
2000-10-31,91.470,92.740,91.330,92.410,369032.4375
2000-11-01,92.650,93.220,92.280,93.170,334435.6563
2000-11-02,93.110,93.880,92.600,92.790,250826.7344
2000-11-03,92.830,95.090,92.050,92.640,198931.5469
2000-11-06,92.830,93.550,91.850,92.530,259475.9375
2000-11-07,92.690,92.930,91.900,92.080,210463.8125
2000-11-08,92.100,92.960,91.550,91.750,210463.8125
2000-11-09,91.640,93.090,91.420,93.000,311371.125
2000-11-10,93.040,93.670,92.700,92.780,112439.5703
2000-11-13,93.030,93.430,92.170,92.160,207580.75
2000-11-14,92.200,92.960,92.200,92.730,109556.5078
2000-11-15,92.770,93.490,92.650,93.260,262359
2000-11-16,93.280,93.580,92.810,92.950,377681.6563
2000-11-17,92.950,93.260,92.100,92.290,204697.6875
2000-11-20,92.400,93.690,92.390,93.450,271008.2188
2000-11-21,92.790,92.880,92.740,92.800,366149.375
2000-11-22,92.790,93.310,92.400,93.050,334435.6563
2000-11-23,93.040,93.220,92.350,92.520,369032.4375
2000-11-24,92.470,93.970,92.470,93.210,193165.4219
2000-11-27,93.300,94.290,93.220,94.230,204697.6875
2000-11-28,94.070,94.610,94.070,94.310,282540.4688
2000-11-29,94.240,95.580,94.240,95.360,158568.625
2000-11-30,95.420,96.690,95.300,96.240,291189.6563
2000-12-01,96.210,97.960,96.210,97.730,331552.5938
2000-12-04,97.820,98.980,97.240,98.470,271008.2188
2000-12-05,98.220,98.730,97.480,97.730,201814.625
2000-12-06,97.710,98.500,97.260,98.390,380564.7188
2000-12-07,98.270,99.190,98.120,98.260,204697.6875
2000-12-08,98.250,98.980,97.920,98.480,363266.3125
2000-12-11,98.120,98.300,96.880,97.140,331552.5938
2000-12-12,97.240,98.160,97.100,97.910,123971.8359
2000-12-13,98.030,98.880,97.970,98.480,256592.875
2000-12-14,98.030,99.990,98.490,99.930,343084.8438
2000-12-15,99.840,101.330,99.840,100.740,103790.375
2000-12-18,100.630,101.450,99.930,100.380,158568.625
2000-12-19,100.490,100.650,99.470,100.570,201814.625
2000-12-20,100.640,102.570,100.640,102.450,100907.3125
2000-12-21,102.500,103.060,102.130,102.730,271008.2188
2000-12-22,102.820,104.440,102.600,104.110,190282.3594
2000-12-25,104.260,104.810,103.850,104.570,311371.125
2000-12-26,104.540,105.940,104.540,105.620,259475.9375
2000-12-27,105.690,106.570,105.650,106.230,138387.1719
2000-12-28,106.300,106.680,106.030,106.310,123971.8359
2000-12-29,106.370,107.880,106.350,107.670,233528.3438
2001-01-01,107.670,107.670,107.670,107.670,0
2001-01-02,107.660,108.820,107.350,108.680,334435.6563
2001-01-03,108.760,109.480,105.400,105.300,115322.6406
2001-01-04,105.430,109.910,105.430,109.790,299838.875
2001-01-05,109.900,111.740,109.900,111.590,138387.1719
2001-01-08,111.690,111.790,109.720,109.750,354617.125
2001-01-09,110.120,110.430,108.720,110.260,311371.125
2001-01-10,110.270,110.510,109.050,109.070,345967.9063
2001-01-11,108.950,112.390,108.960,112.100,95141.1797
2001-01-12,112.290,113.170,111.370,112.670,230645.2813
2001-01-15,112.780,113.140,111.690,112.240,204697.6875
2001-01-16,112.190,112.390,109.840,110.820,305605
2001-01-17,110.990,111.360,109.040,111.190,112439.5703
2001-01-18,111.320,112.270,110.670,111.250,369032.4375
2001-01-19,111.240,112.050,109.300,109.380,147036.3594
2001-01-22,109.400,109.610,108.040,109.100,250826.7344
2001-01-23,109.280,110.790,109.280,109.440,132621.0313
2001-01-24,109.010,109.970,108.540,108.560,224879.1406
2001-01-25,108.870,108.910,106.740,107.940,204697.6875
2001-01-26,107.920,108.600,107.360,108.300,380564.7188
2001-01-29,108.500,108.750,106.980,106.990,138387.1719
2001-01-30,106.990,108.050,106.500,107.270,253709.8125
2001-01-31,107.210,109.140,107.160,109.140,348851
2001-02-01,109.090,109.880,108.200,108.380,184516.2188
2001-02-02,108.370,108.650,107.650,108.210,360383.25
2001-02-05,108.070,109.220,107.560,107.530,190282.3594
2001-02-06,107.500,108.040,106.640,106.840,198931.5469
2001-02-07,106.830,108.630,106.600,107.900,201814.625
2001-02-08,107.920,108.340,106.140,107.050,213346.8906
2001-02-09,107.020,109.080,106.670,108.630,129737.9688
2001-02-12,108.850,109.650,108.670,109.340,121088.7734
2001-02-13,108.850,109.690,107.010,107.440,236411.4063
2001-02-14,107.500,107.700,106.570,106.830,247943.6719
2001-02-15,107.500,107.000,104.330,104.410,135504.1094
2001-02-16,107.500,105.950,104.170,105.720,366149.375
2001-02-19,105.910,107.110,105.660,106.920,178750.0938
2001-02-20,106.860,107.290,104.470,105.510,141270.2344
2001-02-21,105.480,107.050,104.820,105.930,265242.0625
2001-02-22,105.890,106.180,104.800,105.670,285423.5313
2001-02-23,105.620,106.840,105.280,106.200,343084.8438
2001-02-26,106.320,106.680,105.550,105.990,213346.8906
2001-02-27,105.900,106.900,105.790,106.570,103790.375
2001-02-28,106.540,108.560,106.490,108.370,155685.5625
2001-03-01,108.360,109.450,108.080,109.130,201814.625
2001-03-02,109.160,111.760,109.120,111.260,369032.4375
2001-03-05,111.540,111.720,110.350,110.690,314254.1875
2001-03-06,110.580,111.120,109.590,110.900,262359
2001-03-07,110.920,112.270,110.750,111.500,132621.0313
2001-03-08,111.420,111.980,110.840,111.670,167217.8281
2001-03-09,111.600,111.990,111.050,111.450,198931.5469
2001-03-12,111.430,112.570,111.230,111.730,178750.0938
2001-03-13,111.710,112.080,109.470,109.500,369032.4375
2001-03-14,111.710,110.990,108.420,110.290,158568.625
2001-03-15,111.710,110.770,109.120,109.780,129737.9688
2001-03-16,109.740,110.360,109.490,110.310,181633.1563
2001-03-19,110.410,110.740,109.550,110.490,227762.2188
2001-03-20,110.440,111.240,110.350,111.100,167217.8281
2001-03-21,111.050,112.370,110.380,110.590,121088.7734
2001-03-22,110.540,110.980,109.570,109.760,178750.0938
2001-03-23,109.800,110.270,108.970,109.220,351734.0625
2001-03-26,109.250,110.390,109.250,109.780,123971.8359
2001-03-27,109.800,110.620,108.730,109.140,193165.4219
2001-03-28,109.130,109.320,107.450,108.320,178750.0938
2001-03-29,108.360,109.580,108.340,109.220,354617.125
2001-03-30,108.360,111.220,108.830,110.680,155685.5625
2001-04-02,110.830,111.980,110.170,111.460,126854.9063
2001-04-03,111.340,112.800,110.980,112.620,371915.5
2001-04-04,111.340,113.700,112.490,112.830,210463.8125
2001-04-05,112.840,113.570,111.100,111.230,314254.1875
2001-04-06,111.150,113.000,111.110,111.870,132621.0313
2001-04-09,112.080,113.410,111.970,112.210,256592.875
2001-04-10,112.160,112.410,110.310,110.560,351734.0625
2001-04-11,110.580,110.910,109.590,110.690,345967.9063
2001-04-12,110.750,110.940,108.870,110.260,126854.9063
2001-04-13,110.410,110.990,110.190,110.310,233528.3438
2001-04-16,110.280,111.010,110.090,110.410,239294.4844
2001-04-17,110.460,110.820,108.410,108.890,132621.0313
2001-04-18,108.920,109.050,106.660,107.840,178750.0938
2001-04-19,107.890,108.930,107.320,108.660,369032.4375
2001-04-20,108.700,110.880,108.670,110.560,201814.625
2001-04-23,109.890,111.060,108.610,108.640,308488.0625
2001-04-24,109.890,110.110,108.730,109.350,371915.5
2001-04-25,109.320,109.960,108.900,109.630,363266.3125
2001-04-26,109.610,111.350,109.380,111.300,273891.2813
2001-04-27,109.610,112.120,110.250,110.780,348851
2001-04-30,110.540,110.690,109.240,109.810,221996.0781
2001-05-01,109.880,109.940,108.530,109.090,201814.625
2001-05-02,108.990,109.300,108.200,108.480,112439.5703
2001-05-03,108.990,109.110,107.650,107.860,256592.875
2001-05-04,107.890,108.960,107.720,108.220,147036.3594
2001-05-07,108.280,108.680,107.750,107.750,181633.1563
2001-05-08,107.780,108.390,107.140,107.330,198931.5469
2001-05-09,107.330,108.400,107.170,108.400,340201.7813
2001-05-10,108.370,108.900,107.760,108.000,198931.5469
2001-05-11,107.960,108.280,106.790,107.210,103790.375
2001-05-14,107.260,107.860,107.130,107.750,374798.5938
2001-05-15,107.750,108.600,107.670,108.300,164334.7656
2001-05-16,108.260,109.740,108.190,108.930,172983.9531
2001-05-17,108.920,109.300,108.100,108.170,138387.1719
2001-05-18,108.180,108.890,108.070,108.850,268125.125
2001-05-21,108.780,108.890,107.470,107.540,196048.4844
2001-05-22,107.460,107.860,105.940,106.300,103790.375
2001-05-23,106.210,106.280,102.110,102.610,144153.2969
2001-05-24,102.690,103.430,101.080,102.640,230645.2813
2001-05-25,102.670,103.890,102.670,103.840,233528.3438
2001-05-28,103.650,104.230,103.480,104.180,219113.0156
2001-05-29,104.110,104.500,102.490,102.800,144153.2969
2001-05-30,102.840,103.490,102.440,102.930,363266.3125
2001-05-31,102.880,103.130,100.180,100.820,161451.7031
2001-06-01,100.760,101.130,99.930,101.070,98024.2422
2001-06-04,100.790,102.310,100.750,100.840,115322.6406
2001-06-05,100.850,102.800,100.340,102.680,271008.2188
2001-06-06,102.700,103.330,101.640,101.650,245060.6094
2001-06-07,101.670,102.390,101.480,102.300,247943.6719
2001-06-08,102.260,102.980,101.680,102.780,155685.5625
2001-06-11,102.720,103.850,102.550,102.770,311371.125
2001-06-12,102.870,103.920,102.460,103.780,227762.2188
2001-06-13,103.730,104.660,103.640,104.380,285423.5313
2001-06-14,104.350,104.820,103.440,104.600,132621.0313
2001-06-15,104.630,106.300,104.520,105.870,366149.375
2001-06-18,106.080,106.560,105.670,106.000,167217.8281
2001-06-19,106.020,106.350,104.830,104.950,155685.5625
2001-06-20,104.900,105.990,104.550,105.940,236411.4063
2001-06-21,105.990,106.580,105.670,106.440,138387.1719
2001-06-22,106.480,106.780,105.580,106.690,219113.0156
2001-06-25,106.450,106.970,106.330,106.350,115322.6406
2001-06-26,106.320,106.960,106.280,106.860,158568.625
2001-06-27,106.850,107.680,106.560,106.710,354617.125
2001-06-28,106.750,107.430,105.200,105.330,276774.3438
2001-06-29,105.340,106.030,104.630,105.800,201814.625
2001-07-02,106.080,106.160,104.980,105.190,167217.8281
2001-07-03,105.120,105.730,104.730,105.430,152802.5
2001-07-04,105.430,105.910,104.990,105.320,343084.8438
2001-07-05,105.260,105.990,105.090,105.160,242177.5469
2001-07-06,105.090,106.850,104.910,106.650,279657.4063
2001-07-09,106.470,106.750,106.000,106.470,291189.6563
2001-07-10,106.410,107.580,106.410,107.080,354617.125
2001-07-11,107.180,107.980,106.600,106.740,123971.8359
2001-07-12,106.650,106.770,105.190,105.640,204697.6875
2001-07-13,105.710,106.890,105.590,106.690,227762.2188
2001-07-16,106.490,107.560,106.490,106.930,213346.8906
2001-07-17,106.860,107.560,106.300,107.400,322903.4063
2001-07-18,107.260,108.590,107.260,108.290,343084.8438
2001-07-19,108.250,108.580,107.190,107.570,268125.125
2001-07-20,107.570,108.450,106.850,107.070,380564.7188
2001-07-23,107.090,108.220,107.000,108.110,239294.4844
2001-07-24,108.060,108.700,107.890,108.420,123971.8359
2001-07-25,108.390,109.070,108.270,108.800,334435.6563
2001-07-26,108.770,108.990,108.230,108.530,126854.9063
2001-07-27,108.570,108.940,107.780,108.310,115322.6406
2001-07-30,107.940,109.780,107.940,109.330,155685.5625
2001-07-31,109.340,109.570,108.990,109.470,175867.0313
2001-08-01,109.510,110.050,109.180,109.630,245060.6094
2001-08-02,109.750,110.140,108.790,109.280,247943.6719
2001-08-03,109.260,109.540,108.790,109.280,328669.5313
2001-08-06,109.190,109.410,108.730,109.140,204697.6875
2001-08-07,109.150,109.220,108.240,108.390,161451.7031
2001-08-08,108.430,108.880,107.630,108.840,201814.625
2001-08-09,108.810,109.450,108.370,108.760,288306.5938
2001-08-10,108.590,109.580,108.590,108.970,308488.0625
2001-08-13,108.950,110.110,108.950,109.840,314254.1875
2001-08-14,109.850,110.510,108.980,109.860,204697.6875
2001-08-15,109.890,110.050,108.610,109.190,190282.3594
2001-08-16,109.190,110.020,109.060,109.660,305605
2001-08-17,109.610,110.550,109.510,110.390,109556.5078
2001-08-20,110.360,110.680,109.770,110.310,126854.9063
2001-08-21,110.290,110.970,108.980,109.820,299838.875
2001-08-22,109.790,110.550,109.270,109.790,360383.25
2001-08-23,109.940,110.320,109.440,109.580,196048.4844
2001-08-24,109.680,109.910,109.240,109.790,141270.2344
2001-08-27,109.850,109.870,109.020,109.180,138387.1719
2001-08-28,109.240,109.850,108.640,109.470,106673.4453
2001-08-29,109.470,109.680,108.370,109.190,371915.5
2001-08-30,109.470,109.660,108.530,109.380,311371.125
2001-08-31,109.360,109.600,107.680,108.390,100907.3125
2001-09-03,108.260,108.380,107.520,107.800,221996.0781
2001-09-04,107.760,107.880,105.560,106.000,360383.25
2001-09-05,106.000,107.520,105.850,106.950,196048.4844
2001-09-06,106.980,108.480,106.970,108.240,115322.6406
2001-09-07,108.180,109.000,108.030,108.870,285423.5313
2001-09-10,108.880,109.170,108.210,108.620,167217.8281
2001-09-11,108.620,109.830,107.460,109.020,302721.9375
2001-09-12,109.140,109.260,107.830,108.330,135504.1094
2001-09-13,108.370,108.690,107.700,108.160,268125.125
2001-09-14,108.200,109.010,107.730,107.980,109556.5078
2001-09-17,108.540,109.810,107.920,108.850,184516.2188
2001-09-18,108.900,108.990,108.150,108.760,172983.9531
2001-09-19,108.790,109.400,108.530,108.920,167217.8281
2001-09-20,108.910,109.150,107.040,107.890,331552.5938
2001-09-21,107.840,108.220,106.110,106.610,322903.4063
2001-09-24,106.770,107.910,106.250,107.650,100907.3125
2001-09-25,107.650,108.790,107.200,108.450,230645.2813
2001-09-26,108.440,108.900,108.100,108.640,164334.7656
2001-09-27,108.680,110.220,108.530,109.880,109556.5078
2001-09-28,109.860,109.980,108.260,108.890,345967.9063
2001-10-01,108.890,110.440,108.540,110.220,343084.8438
2001-10-02,110.200,111.090,110.000,110.800,369032.4375
2001-10-03,110.750,111.820,110.170,110.250,164334.7656
2001-10-04,110.210,110.740,109.820,110.600,175867.0313
2001-10-05,110.550,110.910,110.070,110.620,288306.5938
2001-10-08,110.550,110.640,109.940,110.250,374798.5938
2001-10-09,110.200,110.860,109.640,109.670,331552.5938
2001-10-10,109.720,110.190,109.350,109.580,354617.125
2001-10-11,109.530,109.930,109.300,109.610,348851
2001-10-12,109.580,110.510,109.330,110.310,348851
2001-10-15,110.190,110.620,109.580,109.760,314254.1875
2001-10-16,109.660,110.410,109.350,110.130,236411.4063
2001-10-17,110.080,110.500,108.860,109.350,328669.5313
2001-10-18,109.420,109.720,108.640,109.320,167217.8281
2001-10-19,109.360,109.540,108.580,108.890,340201.7813
2001-10-22,108.840,109.450,108.630,109.050,198931.5469
2001-10-23,109.040,109.570,108.820,109.200,369032.4375
2001-10-24,109.200,109.840,109.050,109.710,164334.7656
2001-10-25,109.690,110.130,109.360,109.840,253709.8125
2001-10-26,109.670,109.980,109.210,109.500,221996.0781
2001-10-29,109.480,110.420,109.260,110.270,210463.8125
2001-10-30,110.360,110.680,110.200,110.330,337318.7188
2001-10-31,110.380,110.770,110.070,110.160,308488.0625
2001-11-01,110.220,110.880,110.030,110.070,147036.3594
2001-11-02,110.010,110.310,109.580,109.770,115322.6406
2001-11-05,109.650,109.750,108.970,109.160,115322.6406
2001-11-06,109.120,109.280,108.400,108.460,144153.2969
2001-11-07,108.350,109.450,108.150,108.640,253709.8125
2001-11-08,108.600,108.850,106.820,107.190,311371.125
